source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
REAC,REAC:R-HSA-5660668,CLEC7A/inflammasome pathway,5.450102468814811e-07,True,CLEC7A/inflammasome pathway,6,102,4,11004,0.0392156862745098,0.6666666666666666,query_1,['REAC:R-HSA-5607764']
REAC,REAC:R-HSA-3304349,Loss of Function of SMAD2/3 in Cancer,5.450102468814811e-07,True,Loss of Function of SMAD2/3 in Cancer,6,102,4,11004,0.0392156862745098,0.6666666666666666,query_1,['REAC:R-HSA-3304351']
REAC,REAC:R-HSA-8849470,PTK6 Regulates Cell Cycle,5.450102468814811e-07,True,PTK6 Regulates Cell Cycle,6,102,4,11004,0.0392156862745098,0.6666666666666666,query_1,['REAC:R-HSA-8848021']
GO:BP,GO:0046622,positive regulation of organ growth,5.476724941505491e-07,True,"""Any process that activates or increases the frequency, rate or extent of growth of an organ of an organism."" [GOC:bf, GOC:tb]",45,107,6,21026,0.056074766355140186,0.13333333333333333,query_1,"['GO:0035265', 'GO:0046620', 'GO:0048639', 'GO:0051240']"
GO:BP,GO:0060563,neuroepithelial cell differentiation,5.476724941505491e-07,True,"""The process in which epiblast cells acquire specialized features of neuroepithelial cells."" [GOC:dph, GOC:tb]",45,107,6,21026,0.056074766355140186,0.13333333333333333,query_1,['GO:0002065']
GO:BP,GO:0035196,miRNA processing,5.476724941505491e-07,True,"""A process leading to the generation of a functional miRNA. Includes the cleavage of stem-loop RNA precursors into microRNAs (miRNAs). miRNAs are a class of small RNAs that primarily silence genes by blocking the translation of mRNA transcripts into protein, or by increasing the degradation of non-protein-coding RNA transcripts."" [GOC:aruk, GOC:bc, GOC:dph, GOC:rl, GOC:tb, PMID:15066275, PMID:15066283, PMID:23985560, PMID:28379604]",45,107,6,21026,0.056074766355140186,0.13333333333333333,query_1,['GO:0070918']
REAC,REAC:R-HSA-76002,"Platelet activation, signaling and aggregation",5.573736885462948e-07,True,"Platelet activation, signaling and aggregation",259,102,14,11004,0.13725490196078433,0.05405405405405406,query_1,['REAC:R-HSA-109582']
GO:BP,GO:0043588,skin development,5.670857497733551e-07,True,"""The process whose specific outcome is the progression of the skin over time, from its formation to the mature structure. The skin is the external membranous integument of an animal. In vertebrates the skin generally consists of two layers, an outer nonsensitive and nonvascular epidermis (cuticle or skarfskin) composed of cells which are constantly growing and multiplying in the deeper, and being thrown off in the superficial layers, as well as an inner vascular dermis (cutis, corium or true skin) composed mostly of connective tissue."" [GOC:jl, UBERON:0002097]",327,107,12,21026,0.11214953271028037,0.03669724770642202,query_1,['GO:0048513']
GO:BP,GO:0003007,heart morphogenesis,5.993220330946966e-07,True,"""The developmental process in which the heart is generated and organized. The heart is a hollow, muscular organ, which, by contracting rhythmically, keeps up the circulation of the blood."" [GOC:dph, GOC:isa_complete]",266,107,11,21026,0.102803738317757,0.041353383458646614,query_1,"['GO:0007507', 'GO:0009887']"
REAC,REAC:R-HSA-9034015,Signaling by NTRK3 (TRKC),6.101029542179412e-07,True,Signaling by NTRK3 (TRKC),14,102,5,11004,0.049019607843137254,0.35714285714285715,query_1,['REAC:R-HSA-166520']
REAC,REAC:R-HSA-6802952,Signaling by BRAF and RAF1 fusions,6.228618458852117e-07,True,Signaling by BRAF and RAF1 fusions,64,102,8,11004,0.0784313725490196,0.125,query_1,['REAC:R-HSA-6802957']
GO:BP,GO:0045687,positive regulation of glial cell differentiation,6.253486170508765e-07,True,"""Any process that activates or increases the frequency, rate or extent of glia cell differentiation."" [GOC:go_curators]",46,107,6,21026,0.056074766355140186,0.13043478260869565,query_1,"['GO:0010001', 'GO:0014015', 'GO:0045685']"
REAC,REAC:R-HSA-5687128,MAPK6/MAPK4 signaling,6.332562862724823e-07,True,MAPK6/MAPK4 signaling,89,102,9,11004,0.08823529411764706,0.10112359550561797,query_1,['REAC:R-HSA-5683057']
GO:BP,GO:0014887,cardiac muscle adaptation,6.360557445552981e-07,True,"""The process in which cardiac muscle adapts, with consequent modifications to structural and/or functional phenotypes, in response to a stimulus. Stimuli include contractile activity, loading conditions, substrate supply, and environmental factors."" [GOC:mtg_muscle]",24,107,5,21026,0.04672897196261682,0.20833333333333334,query_1,['GO:0014888']
GO:BP,GO:0048143,astrocyte activation,6.360557445552981e-07,True,"""A change in morphology and behavior of an astrocyte resulting from exposure to a cytokine, chemokine, cellular ligand, or soluble factor."" [GOC:mgi_curators, PMID:10526094, PMID:10695728, PMID:12529254, PMID:12580336, PMID:9585813]",24,107,5,21026,0.04672897196261682,0.20833333333333334,query_1,"['GO:0014002', 'GO:0061900']"
GO:BP,GO:0003299,muscle hypertrophy in response to stress,6.360557445552981e-07,True,"""The enlargement or overgrowth of all or part of a muscle organ or tissue due to an increase in the size of its muscle cells as a result of a disturbance in organismal or cellular homeostasis."" [GOC:mtg_heart]",24,107,5,21026,0.04672897196261682,0.20833333333333334,query_1,"['GO:0006950', 'GO:0014896', 'GO:0043500']"
GO:BP,GO:0014898,cardiac muscle hypertrophy in response to stress,6.360557445552981e-07,True,"""The physiological enlargement or overgrowth of all or part of the heart muscle due to an increase in size (not length) of individual cardiac muscle fibers, without cell division, as a result of a disturbance in organismal or cellular homeostasis."" [GOC:BHF, GOC:mtg_cardiac_conduct_nov11, GOC:mtg_muscle]",24,107,5,21026,0.04672897196261682,0.20833333333333334,query_1,"['GO:0003299', 'GO:0003300', 'GO:0014887']"
GO:BP,GO:0046883,regulation of hormone secretion,6.424976888704338e-07,True,"""Any process that modulates the frequency, rate or extent of the regulated release of a hormone from a cell."" [GOC:ai]",268,107,11,21026,0.102803738317757,0.041044776119402986,query_1,"['GO:0010646', 'GO:0010817', 'GO:0023051', 'GO:0046879', 'GO:1903530']"
GO:BP,GO:0002833,positive regulation of response to biotic stimulus,6.575530116840554e-07,True,"""Any process that activates or increases the frequency, rate, or extent of a response to biotic stimulus."" [GOC:add]",400,107,13,21026,0.12149532710280374,0.0325,query_1,"['GO:0002831', 'GO:0009607', 'GO:0048584']"
REAC,REAC:R-HSA-597592,Post-translational protein modification,6.579409967583734e-07,True,Post-translational protein modification,1451,102,34,11004,0.3333333333333333,0.02343211578221916,query_1,['REAC:R-HSA-392499']
GO:BP,GO:0060559,positive regulation of calcidiol 1-monooxygenase activity,6.647768612912394e-07,True,"""Any process that increases the rate, frequency or extent of calcidiol 1-monooxygenase activity. Calcidiol 1-monooxygenase activity is the catalysis of the reaction: calcidiol + NADPH + H+ + O2 = calcitriol + NADP+ + H2O."" [GOC:BHF, GOC:dph, GOC:tb]",3,107,3,21026,0.028037383177570093,1.0,query_1,"['GO:0032770', 'GO:0060558']"
GO:BP,GO:0050708,regulation of protein secretion,6.650880407935864e-07,True,"""Any process that modulates the frequency, rate or extent of the controlled release of a protein from a cell."" [GOC:ai]",269,107,11,21026,0.102803738317757,0.040892193308550186,query_1,"['GO:0009306', 'GO:0051223', 'GO:1903530']"
GO:BP,GO:0007440,foregut morphogenesis,6.718588230757774e-07,True,"""The process in which the anatomical structures of the foregut are generated and organized."" [GOC:jid]",10,107,4,21026,0.037383177570093455,0.4,query_1,"['GO:0009653', 'GO:0048546']"
GO:BP,GO:0042368,vitamin D biosynthetic process,6.718588230757774e-07,True,"""The chemical reactions and pathways resulting in the formation of vitamin D, any of a group of related, fat-soluble compounds that are derived from delta-5,7 steroids and play a central role in calcium metabolism. Specific forms of vitamin D include calciferol (ergocalciferol; vitamin D2) and cholecalciferol (calciol; vitamin D3)."" [GOC:mah, ISBN:0471331309]",10,107,4,21026,0.037383177570093455,0.4,query_1,"['GO:0006694', 'GO:0042359', 'GO:0042362']"
GO:BP,GO:0060768,regulation of epithelial cell proliferation involved in prostate gland development,6.718588230757774e-07,True,"""Any process that modulates the rate, frequency or extent of epithelial cell proliferation that contributes to the progression of the prostate gland over time."" [GOC:dph]",10,107,4,21026,0.037383177570093455,0.4,query_1,"['GO:0050678', 'GO:0060767']"
REAC,REAC:R-HSA-201722,Formation of the beta-catenin:TCF transactivating complex,6.925845915235227e-07,True,Formation of the beta-catenin:TCF transactivating complex,90,102,9,11004,0.08823529411764706,0.1,query_1,['REAC:R-HSA-201681']
REAC,REAC:R-HSA-2219530,Constitutive Signaling by Aberrant PI3K in Cancer,6.93474077732484e-07,True,Constitutive Signaling by Aberrant PI3K in Cancer,65,102,8,11004,0.0784313725490196,0.12307692307692308,query_1,['REAC:R-HSA-2219528']
GO:BP,GO:2001239,regulation of extrinsic apoptotic signaling pathway in absence of ligand,7.054339102908683e-07,True,"""Any process that modulates the frequency, rate or extent of extrinsic apoptotic signaling pathway in absence of ligand."" [GOC:mtg_apoptosis]",47,107,6,21026,0.056074766355140186,0.1276595744680851,query_1,"['GO:0097192', 'GO:2001236']"
REAC,REAC:R-HSA-9820952,Respiratory Syncytial Virus Infection Pathway,7.0576093367227e-07,True,Respiratory Syncytial Virus Infection Pathway,119,102,10,11004,0.09803921568627451,0.08403361344537816,query_1,['REAC:R-HSA-9824446']
REAC,REAC:R-HSA-9635486,Infection with Mycobacterium tuberculosis,7.0576093367227e-07,True,Infection with Mycobacterium tuberculosis,27,102,6,11004,0.058823529411764705,0.2222222222222222,query_1,['REAC:R-HSA-9824439']
GO:BP,GO:0009746,response to hexose,7.099848721228408e-07,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hexose stimulus."" [GOC:jl]",213,107,10,21026,0.09345794392523364,0.046948356807511735,query_1,['GO:0034284']
GO:BP,GO:1904659,D-glucose transmembrane transport,7.162473252988305e-07,True,"""The process in which D-glucose is transported across a membrane."" [GO_REF:0000069, GOC:TermGenie, PMID:9090050]",116,107,8,21026,0.07476635514018691,0.06896551724137931,query_1,['GO:0008645']
GO:BP,GO:0048477,oogenesis,7.162473252988305e-07,True,"""The complete process of formation and maturation of an ovum or female gamete from a primordial female germ cell. Examples of this process are found in Mus musculus and Drosophila melanogaster."" [GOC:kmv, GOC:mtg_sensu, GOC:pr]",116,107,8,21026,0.07476635514018691,0.06896551724137931,query_1,"['GO:0007281', 'GO:0007292']"
GO:BP,GO:0009914,hormone transport,7.233891974959113e-07,True,"""The directed movement of hormones into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:tb]",335,107,12,21026,0.11214953271028037,0.03582089552238806,query_1,"['GO:0006810', 'GO:0010817']"
GO:BP,GO:0050810,regulation of steroid biosynthetic process,7.309947807623396e-07,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of steroids, compounds with a 1,2,cyclopentanoperhydrophenanthrene nucleus."" [GOC:ai]",78,107,7,21026,0.06542056074766354,0.08974358974358974,query_1,"['GO:0006694', 'GO:0019218', 'GO:0046890']"
GO:BP,GO:0009166,nucleotide catabolic process,7.37693125139715e-07,True,"""The chemical reactions and pathways resulting in the breakdown of nucleotides, any nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the glycose moiety; may be mono-, di- or triphosphate; this definition includes cyclic-nucleotides (nucleoside cyclic phosphates)."" [GOC:go_curators]",162,107,9,21026,0.08411214953271028,0.05555555555555555,query_1,"['GO:0009117', 'GO:1901292']"
GO:BP,GO:0044706,multi-multicellular organism process,7.37693125139715e-07,True,"""A multicellular organism process which involves another multicellular organism of the same or different species."" [GOC:jl]",214,107,10,21026,0.09345794392523364,0.04672897196261682,query_1,['GO:0032501']
GO:BP,GO:1905952,regulation of lipid localization,7.37693125139715e-07,True,"""Any process that modulates the frequency, rate or extent of lipid localization."" [GO_REF:0000058, GOC:TermGenie, PMID:17564681]",162,107,9,21026,0.08411214953271028,0.05555555555555555,query_1,"['GO:0010876', 'GO:0032879']"
GO:BP,GO:0045216,cell-cell junction organization,7.669838325041387e-07,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a cell-cell junction. A cell-cell junction is a specialized region of connection between two cells."" [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",215,107,10,21026,0.09345794392523364,0.046511627906976744,query_1,['GO:0034330']
GO:BP,GO:0042098,T cell proliferation,7.669838325041387e-07,True,"""The expansion of a T cell population by cell division. Follows T cell activation."" [GOC:jl]",215,107,10,21026,0.09345794392523364,0.046511627906976744,query_1,"['GO:0042110', 'GO:0046651']"
GO:BP,GO:0044085,cellular component biogenesis,7.669838325041387e-07,True,"""A process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cellular component. Includes biosynthesis of constituent macromolecules, and those macromolecular modifications that are involved in synthesis or assembly of the cellular component."" [GOC:jl, GOC:mah]",4980,107,50,21026,0.4672897196261682,0.010040160642570281,query_1,['GO:0071840']
